No,구역,시설타입,지역(시·군·구),소재지,시설명(500㎥/일이상/미만),시설용량(500㎥/일이상/미만),시설용량_생물학적,시설용량_고도,유입하수량(500㎥/일이상/미만),유입하수량_생물학적,유입하수량_고도,처리량(500㎥/일이상/미만),처리량_고도,유입하수량_생물학적,유입하수량_고도,유입(원수)BOD,방류BOD,유입(원수)COD,방류COD,유입(원수)T-N,방류T-N,유입(원수)T-P,방류T-P,유입총대장균군,방류총대장균군,처리효율(%),처리부하량(kg/BOD/D),처리방법,적용신기술,연계처리량(㎥/일)(500㎥/일이상/미만)_분뇨,연계처리량(㎥/일)(501㎥/일이상/미만)_축산,연계처리량(㎥/일)(502㎥/일이상/미만)_침출수,연계처리량(㎥/일)(503㎥/일이상/미만)_기타,Date,가동개시일,사업비(백만원),운영주체(자체/공기업/민간위탁),위탁업체명,위탁비용(백만원/년),위탁계약기간,위탁범위,방류수소독방법(염소,자외선,오존등),방류수역_지류,방류수역_본류,방류수역_수계,방류수역_지역구분,고도처리율(%),재생에너지이용율(%),연간총전력사용량(㎾h/년),하수처리량당CO2배출량(kgCO2/㎥),경도,위도,상태
21,1,마을,경상북도 경주시,경상북도 경주시 산내면 대현리1985-1,대현2,300,,300,402,,402,394,,,394,116,2,94,2,27,5,6,,175133,12,98,45.8,KIDEA,,,,,,2002-11-21,,2328,자체,,,,,UV,범곡천,낙동강,낙동강,IV지역,100,,4658,6,129.057448044212,35.692840714507,정좌표
22,1,공공,경상북도 김천시,경상북도 김천시 대광동 850번지,김천하수,80000,,80000,61866,,61866,59405,,,59405,161.5,2,112.9,10.4,34.617,10.46,3.627,0.095,79467,113,98.8,9867.7,TECBNR+총인처리,,63,42.2,40,49.2,1999-04-01,최초:1999.4.1고도:2008.1.1,"최초:74,909고도:13,469",민간위탁,"김천그린화경㈜,㈜티에스케이워터",6649.1,08.1~'27.12,"하수처리장,분뇨,탈수기동,슬러지처리시설,배수&중계펌프장",,감천,낙동강,낙동강,III지역,100,64.9,6123385,48,128.141003194402,36.1361794728479,정좌표
23,1,공공,경상북도 김천시,경상북도 김천시 아포읍 봉산리 412-1,아포하수,2150,,2150,1024,,1024,994,,,994,165.5,1,115.1,5.4,28.864,1.864,3.403,0.083,67734,34,99.4,168.4,ICEAS+총인처리,,,,,,2014-02-06,,23407,민간위탁,"김천그린화경㈜,㈜티에스케이워터",472.5,14.01~17.01,"하수처리장,탈수기동,관거,중계/맨홀펌프장",자외선,감천,낙동강,낙동강,III지역,100,,754196,354,128.224538660081,36.1624592789658,정좌표
24,1,마을,경상북도 김천시,경상북도 김천시 감문면 태촌리 545,배시내마을,100,,100,68,,68,68,,,68,180.4,5.2,118.6,9.7,31.859,3.003,3.938,0.614,80712,72,97.1,11.9,연속회분식제트분사담체,,,,,,2004-12-01,,953,민간위탁,"김천그린화경㈜,㈜티에스케이워터",54,08.1~'27.12,하수처리장,자외선,감천,낙동강,낙동강,III지역,100,,47596,326,128.230379070576,36.1926685630085,정좌표
25,1,마을,경상북도 김천시,경상북도 김천시 감천면 용호리 961-59,하평마을,24,,24,14,,14,14,,,14,98.9,3.1,56.9,6.9,35.735,20.288,4.198,2.438,28166,241,96.9,1.4,호기성침전지형,,,,,,1999-06-01,,65,민간위탁,"김천그린화경㈜,㈜티에스케이워터",10,08.1~'27.12,하수처리장,자외선,감천,낙동강,낙동강,III지역,100,,6230,203,128.128645416131,36.031830468895,정좌표
26,1,마을,경상북도 김천시,경상북도 김천시 아포읍 인리 367,황소마을,50,,50,35,,35,35,,,35,143.5,1.4,101.6,5.3,32.753,14.31,3.999,1.348,60831,2,99,5,MEMSYS,,,,,,2009-01-01,,251,민간위탁,"김천그린화경㈜,㈜티에스케이워터",21,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,55168,733,128.255581015886,36.182225068092,정좌표
27,1,마을,경상북도 김천시,경상북도 김천시 조마면 강곡리 817-3,강평마을,40,,40,15,,15,15,,,15,77.9,3.3,59.4,6.9,27.576,18.894,3.745,2.56,49833,214,95.8,1.1,스미르공법,,,,,,2000-06-01,,240,민간위탁,"김천그린화경㈜,㈜티에스케이워터",17,08.1~'27.12,하수처리장,자외선,감천,낙동강,낙동강,III지역,100,,8940,271,128.085654734419,36.0293946005927,정좌표
28,1,마을,경상북도 김천시,경상북도 김천시 감천면 무안리 1639-3,대동마을,30,,30,9,,9,9,,,9,164.4,1.3,122.5,5.4,33.228,18.849,4.908,2.24,61625,3,99.2,1.4,KSMBR,,,,,,2009-05-01,,252,민간위탁,"김천그린화경㈜,㈜티에스케이워터",13,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,40836,2240,128.141097202818,36.0539494794636,정좌표
29,1,마을,경상북도 김천시,경상북도 김천시 어모면 구례리 1149,신풍마을,30,,30,4,,4,4,,,4,109.4,5.2,68.3,13.8,38.191,24.504,5.135,2.981,53666,237,95.2,0.4,YM공법,,,,,,1997-10-01,,200,민간위탁,"김천그린화경㈜,㈜티에스케이워터",13,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,15749,1985,128.096001676247,36.238316734164,인근좌표
30,1,마을,경상북도 김천시,경상북도 김천시 개령면 광천리 334-1,빗내마을,40,,40,25,,25,25,,,25,74.7,3.5,49.5,6.9,30.39,17.682,3.299,2.427,35316,153,95.3,1.8,변형회분식활성슬러지법,,,,,,1999-08-01,,136,민간위탁,"김천그린화경㈜,㈜티에스케이워터",17,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,16341,305,128.212843712122,36.1878886862552,정좌표
